f,r,x
23.877350,295.91,2871.25
23.902300,300.43,2912.42
23.927250,296.67,2950.96
23.952200,299.02,2993.33
23.977150,298.25,3034.19
24.002100,296.95,3075.03
24.027050,295.82,3118.93
24.052000,293.98,3161.17
24.076950,297.21,3205.42
24.101900,293.94,3250.70
24.126850,293.27,3294.74
24.151800,296.97,3338.97
24.176750,293.42,3383.63
24.201700,293.26,3430.18
24.226650,295.02,3476.52
24.251600,297.71,3526.38
24.276550,293.70,3574.92
24.301500,300.38,3621.64
24.326450,307.10,3667.91
24.351400,313.93,3715.03
24.376350,320.87,3758.80
24.401300,327.92,3810.38
24.426250,336.77,3863.63
24.451200,343.95,3909.31
24.476150,352.26,3963.96
24.501100,359.76,4010.34
24.526050,370.21,4073.02
24.551000,378.63,4121.64
24.575950,386.73,4170.07
24.600900,395.94,4222.90
24.625850,405.60,4280.30
24.650800,415.78,4337.82
24.675750,424.78,4387.94
24.700700,435.51,4448.53
24.725650,446.21,4508.58
24.750600,456.70,4564.87
24.775550,468.79,4626.29
24.800500,481.19,4692.20
24.825450,491.64,4748.17
24.850400,503.44,4807.95
24.875350,518.34,4882.13
24.900300,530.39,4945.75
24.925250,543.72,5009.65
24.950200,558.75,5078.53
24.975150,572.54,5144.35
25.000100,586.20,5209.15
25.025050,600.55,5274.42
25.050000,615.42,5345.19
25.074950,631.35,5418.94
25.099900,648.69,5490.02
25.124850,667.90,5573.54
25.149800,681.21,5633.28
25.174750,701.92,5721.31
25.199700,719.31,5795.39
25.224650,738.34,5870.01
25.249600,757.70,5954.18
25.274550,779.92,6042.68
25.299500,801.00,6126.23
25.324450,823.32,6214.64
25.349400,842.24,6286.76
25.374350,870.28,6391.79
25.399300,896.18,6489.22
25.424250,919.93,6577.04
25.449200,944.13,6667.39
25.474150,971.46,6765.88
25.499100,1004.28,6880.40
25.524050,1035.09,6988.69
25.549000,1067.21,7096.35
25.573950,1100.16,7202.84
25.598900,1131.87,7310.66
25.623850,1165.81,7425.49
25.648800,1204.69,7542.78
25.673750,1242.99,7660.22
25.698700,1283.19,7785.49
25.723650,1335.54,7943.86
25.748600,1373.70,8056.52
25.773550,1427.64,8213.47
25.798500,1472.95,8339.96
25.823450,1532.88,8503.00
25.848400,1581.50,8633.48
25.873350,1640.82,8789.08
25.898300,1697.38,8935.15
25.923250,1761.40,9096.39
25.948200,1831.30,9269.29
25.973150,1902.10,9440.59
25.998100,1980.84,9626.46
26.023050,2051.19,9789.83
26.048000,2137.04,9984.31
26.072950,2207.42,10000.00
26.097900,2300.14,10000.00
26.122850,2382.79,10000.00
26.147800,2479.25,10000.00
26.172750,2598.71,10000.00
26.197700,2710.62,10000.00
26.222650,2811.43,10000.00
26.247600,2955.55,10000.00
26.272550,3052.15,10000.00
26.297500,3192.77,10000.00
26.322450,3327.51,10000.00
26.347400,3488.03,10000.00
26.372350,3627.71,10000.00
26.397300,3808.75,10000.00
26.422250,3970.09,10000.00
26.447200,4178.18,10000.00
26.472150,4404.92,10000.00
26.497100,4594.69,10000.00
26.522050,4844.21,10000.00
26.547000,5103.56,10000.00
26.571950,5353.89,10000.00
26.596900,5657.69,10000.00
26.621850,5965.02,10000.00
26.646800,6327.44,10000.00
26.671750,6690.24,10000.00
26.696700,7070.93,10000.00
26.721650,7452.63,10000.00
26.746600,7884.72,10000.00
26.771550,8424.73,10000.00
26.796500,8854.05,10000.00
26.821450,9428.32,10000.00
26.846400,10000.00,10000.00
26.871350,10000.00,10000.00
26.896300,10000.00,10000.00
26.921250,10000.00,10000.00
26.946200,10000.00,10000.00
26.971150,10000.00,10000.00
26.996100,10000.00,10000.00
27.021050,10000.00,10000.00
27.046000,10000.00,10000.00
27.070950,10000.00,10000.00
27.095900,10000.00,10000.00
27.120850,10000.00,10000.00
27.145800,10000.00,10000.00
27.170750,10000.00,10000.00
27.195700,10000.00,10000.00
27.220650,10000.00,10000.00
27.245600,10000.00,10000.00
27.270550,10000.00,10000.00
27.295500,10000.00,10000.00
27.320450,10000.00,10000.00
27.345400,10000.00,10000.00
27.370350,10000.00,10000.00
27.395300,10000.00,10000.00
27.420250,10000.00,10000.00
27.445200,10000.00,8332.63
27.470150,10000.00,4690.98
27.495100,10000.00,2352.21
27.520050,10000.00,-1490.17
27.545000,10000.00,-5225.86
27.569950,10000.00,-7548.59
27.594900,10000.00,-10000.00
27.619850,10000.00,-10000.00
27.644800,10000.00,-10000.00
27.669750,10000.00,-10000.00
27.694700,10000.00,-10000.00
27.719650,10000.00,-10000.00
27.744600,10000.00,-10000.00
27.769550,10000.00,-10000.00
27.794500,10000.00,-10000.00
27.819450,10000.00,-10000.00
27.844400,10000.00,-10000.00
27.869350,10000.00,-10000.00
27.894300,10000.00,-10000.00
27.919250,10000.00,-10000.00
27.944200,10000.00,-10000.00
27.969150,10000.00,-10000.00
27.994100,10000.00,-10000.00
28.019050,10000.00,-10000.00
28.044000,10000.00,-10000.00
28.068950,10000.00,-10000.00
28.093900,10000.00,-10000.00
28.118850,10000.00,-10000.00
28.143800,10000.00,-10000.00
28.168750,10000.00,-10000.00
28.193700,10000.00,-10000.00
28.218650,10000.00,-10000.00
28.243600,10000.00,-10000.00
28.268550,9445.09,-10000.00
28.293500,9022.63,-10000.00
28.318450,8631.27,-10000.00
28.343400,8254.61,-10000.00
28.368350,7837.32,-10000.00
28.393300,7479.52,-10000.00
28.418250,7155.69,-10000.00
28.443200,6845.94,-10000.00
28.468150,6504.70,-10000.00
28.493100,6310.61,-10000.00
28.518050,6073.71,-10000.00
28.543000,5807.72,-10000.00
28.567950,5633.44,-10000.00
28.592900,5345.13,-10000.00
28.617850,5162.98,-10000.00
28.642800,4950.39,-10000.00
28.667750,4756.76,-10000.00
28.692700,4594.91,-10000.00
28.717650,4472.16,-10000.00
28.742600,4287.79,-10000.00
28.767550,4176.81,-10000.00
28.792500,4035.14,-10000.00
28.817450,3886.06,-10000.00
28.842400,3771.17,-10000.00
28.867350,3669.91,-10000.00
28.892300,3531.68,-10000.00
28.917250,3433.14,-10000.00
28.942200,3320.26,-10000.00
28.967150,3231.50,-10000.00
28.992100,3120.16,-10000.00
29.017050,3060.12,-10000.00
29.042000,2958.25,-10000.00
29.066950,2881.94,-10000.00
29.091900,2791.61,-10000.00
29.116850,2724.21,-10000.00
29.141800,2663.45,-10000.00
29.166750,2582.32,-10000.00
29.191700,2510.09,-10000.00
29.216650,2434.72,-10000.00
29.241600,2392.21,-10000.00
29.266550,2325.67,-10000.00
29.291500,2263.92,-10000.00
29.316450,2214.96,-10000.00
29.341400,2156.94,-10000.00
29.366350,2111.20,-9963.49
29.391300,2053.57,-9832.62
29.416250,2024.60,-9766.23
29.441200,1954.72,-9603.01
29.466150,1921.34,-9523.92
29.491100,1877.98,-9419.86
29.516050,1836.09,-9319.00
29.541000,1795.99,-9220.31
29.565950,1750.18,-9106.30
29.590900,1719.95,-9029.86
29.615850,1680.81,-8930.33
29.640800,1642.61,-8831.76
29.665750,1618.26,-8768.27
29.690700,1574.56,-8653.04
29.715650,1545.18,-8574.72
29.740600,1522.94,-8514.63
29.765550,1489.71,-8424.36
29.790500,1451.29,-8318.11
29.815450,1428.70,-8254.68
29.840400,1396.96,-8164.91
29.865350,1372.47,-8095.53
29.890300,1343.62,-8012.05
29.915250,1324.64,-7956.69
29.940200,1297.99,-7879.01
29.965150,1271.14,-7798.31
29.990100,1254.75,-7749.37
30.015050,1231.81,-7679.96
30.040000,1205.01,-7598.00
30.064950,1184.33,-7533.79
30.089900,1167.78,-7482.09
30.114850,1148.28,-7420.72
30.139800,1125.33,-7347.95
30.164750,1113.31,-7309.45
30.189700,1092.88,-7243.21
30.214650,1072.19,-7176.19
30.239600,1056.41,-7124.10
30.264550,1042.05,-7076.31
30.289500,1023.37,-7013.74
30.314450,1007.62,-6960.51
30.339400,987.95,-6893.54
30.364350,977.11,-6856.16
30.389300,958.94,-6793.28
30.414250,941.59,-6732.79
30.439200,931.10,-6695.53
30.464150,917.48,-6647.20
30.489100,904.91,-6602.01
30.514050,889.37,-6546.20
30.539000,875.51,-6495.58
30.563950,863.62,-6452.00
30.588900,853.39,-6414.17
30.613850,840.64,-6366.78
30.638800,829.63,-6325.37
30.663750,817.17,-6278.61
30.688700,806.15,-6236.55
30.713650,794.12,-6190.63
30.738600,784.18,-6152.30
30.763550,772.04,-6105.28
30.788500,764.62,-6075.98
30.813450,752.71,-6028.89
30.838400,743.84,-5993.76
30.863350,735.41,-5959.96
30.888300,725.18,-5918.99
30.913250,717.19,-5886.92
30.938200,706.05,-5841.32
30.963150,701.43,-5822.39
30.988100,686.76,-5761.77
31.013050,680.98,-5737.59
31.038000,670.85,-5695.19
31.062950,662.59,-5660.33
31.087900,657.10,-5636.91
31.112850,647.86,-5597.61
31.137800,640.28,-5565.09
31.162750,633.11,-5534.09
31.187700,624.28,-5495.77
31.212650,617.87,-5467.36
31.237600,610.54,-5435.18
31.262550,603.29,-5403.18
31.287500,593.51,-5359.78
31.312450,588.51,-5337.06
31.337400,582.54,-5310.03
31.362350,576.08,-5280.56
31.387300,568.59,-5246.45
31.412250,564.32,-5226.55
31.437200,555.67,-5186.79
31.462150,549.34,-5157.34
31.487100,544.35,-5134.10
31.512050,538.48,-5106.46
31.537000,529.83,-5065.35
31.561950,525.31,-5043.78
31.586900,520.86,-5022.44
31.611850,514.22,-4990.49
31.636800,511.18,-4975.84
31.661750,505.44,-4947.70
31.686700,500.34,-4922.87
31.711650,493.73,-4890.46
31.736600,488.20,-4863.15
31.761550,483.69,-4840.20
31.786500,478.26,-4813.38
31.811450,473.33,-4788.58
31.836400,468.90,-4766.03
31.861350,464.51,-4743.74
31.886300,460.77,-4724.47
31.911250,455.26,-4696.17
31.936200,450.73,-4672.68
31.961150,446.64,-4651.55
31.986100,441.42,-4624.30
32.011050,437.84,-4605.70
32.036000,432.43,-4577.28
32.060950,428.23,-4555.15
32.085900,424.87,-4536.95
32.110850,420.55,-4513.84
32.135800,416.50,-4491.93
32.160750,412.89,-4472.65
32.185700,409.41,-4453.69
32.210650,405.32,-4431.42
32.235600,402.06,-4413.38
32.260550,397.25,-4387.15
32.285500,393.56,-4366.44
32.310450,390.66,-4350.35
32.335400,387.97,-4335.51
32.360350,382.55,-4305.23
32.385300,380.65,-4294.18
32.410250,376.29,-4269.62
32.435200,374.80,-4261.08
32.460150,368.67,-4225.91
32.485100,366.23,-4212.15
32.510050,363.07,-4193.86
32.535000,360.41,-4178.39
32.559950,356.99,-4158.18
32.584900,355.03,-4146.80
32.609850,351.50,-4126.26
32.634800,347.60,-4103.10
32.659750,344.99,-4087.53
32.684700,341.92,-4069.43
32.709650,338.60,-4049.50
32.734600,336.26,-4035.25
32.759550,332.28,-4011.30
32.784500,330.30,-3999.07
32.809450,327.37,-3981.47
32.834400,325.19,-3968.15
32.859350,321.61,-3946.22
32.884300,319.55,-3933.42
32.909250,316.66,-3915.29
32.934200,314.17,-3899.99
32.959150,311.77,-3885.14
32.984100,309.45,-3870.41
33.009050,306.65,-3852.94
33.034000,305.30,-3844.14
33.058950,301.99,-3823.12
33.083900,299.42,-3806.81
33.108850,297.55,-3794.85
33.133800,295.05,-3778.75
33.158750,292.25,-3760.66
33.183700,290.24,-3747.62
33.208650,288.33,-3735.19
33.233600,285.99,-3719.89
33.258550,283.84,-3705.72
33.283500,281.44,-3689.79
33.308450,280.19,-3681.66
33.333400,277.20,-3661.85
33.358350,275.34,-3649.34
33.383300,272.72,-3632.06
33.408250,270.89,-3619.73
33.433200,268.93,-3606.40
33.458150,267.44,-3596.32
33.483100,265.05,-3580.18
33.508050,262.58,-3563.48
33.533000,260.96,-3552.40
33.557952,258.94,-3538.41
33.582900,257.27,-3526.97
33.607848,255.15,-3512.14
33.632800,253.43,-3500.21
33.657752,251.76,-3488.65
33.682700,249.49,-3472.55
33.707648,248.16,-3463.35
33.732600,246.01,-3448.17
33.757552,244.01,-3434.13
33.782500,242.13,-3420.54
33.807448,240.67,-3410.33
33.832400,238.56,-3395.17
33.857352,237.26,-3385.79
33.882300,234.95,-3369.05
33.907248,233.44,-3358.21
33.932200,232.13,-3348.72
33.957152,230.21,-3334.59
33.982100,228.93,-3325.18
34.007048,227.28,-3313.10
34.032000,225.07,-3296.83
34.056952,223.35,-3284.08
34.081900,222.16,-3275.15
34.106848,220.96,-3266.23
34.131800,218.87,-3250.60
34.156752,217.42,-3239.71
34.181700,215.78,-3227.29
34.206648,214.12,-3214.65
34.231600,212.54,-3202.69
34.256552,210.77,-3189.07
34.281500,209.79,-3181.60
34.306448,208.20,-3169.36
34.331400,206.83,-3158.80
34.356352,205.40,-3147.76
34.381300,203.54,-3133.27
34.406248,202.67,-3126.41
34.431200,200.95,-3112.93
34.456152,199.95,-3105.06
34.481100,198.03,-3089.80
34.506048,196.97,-3081.50
34.531000,195.61,-3070.63
34.555952,194.09,-3058.39
34.580900,192.80,-3048.20
34.605848,191.48,-3037.66
34.630800,191.08,-3034.25
34.655752,188.92,-3016.87
34.680700,187.88,-3008.27
34.705648,186.52,-2997.36
34.730600,184.71,-2982.61
34.755552,183.82,-2975.25
34.780500,182.67,-2965.84
34.805448,181.65,-2957.34
34.830400,180.26,-2945.85
34.855352,179.20,-2936.82
34.880300,178.06,-2927.46
34.905248,176.80,-2916.93
34.930200,175.76,-2908.14
34.955152,174.37,-2896.45
34.980100,173.42,-2888.34
35.005048,171.71,-2873.91
35.030000,171.10,-2868.60
35.054952,169.77,-2857.38
35.079900,168.50,-2846.46
35.104848,167.44,-2837.27
35.129800,166.37,-2828.06
35.154752,165.44,-2820.08
35.179700,164.27,-2809.81
35.204648,162.90,-2797.85
35.229600,162.17,-2791.36
35.254552,160.95,-2780.62
35.279500,159.97,-2771.94
35.304448,159.00,-2763.41
35.329400,158.14,-2755.72
35.354352,157.27,-2747.85
35.379300,156.01,-2736.63
35.404248,154.94,-2727.04
35.429200,153.83,-2717.22
35.454152,153.00,-2709.54
35.479100,152.09,-2701.34
35.504048,151.07,-2692.10
35.529000,149.99,-2682.13
35.553952,149.16,-2674.48
35.578900,148.26,-2666.34
35.603848,147.45,-2658.86
35.628800,146.25,-2647.84
35.653752,145.29,-2638.90
35.678700,144.45,-2631.07
35.703648,143.63,-2623.38
35.728600,142.64,-2614.17
35.753552,141.73,-2605.49
35.778500,140.91,-2597.86
35.803448,140.21,-2591.25
35.828400,139.07,-2580.40
35.853352,138.18,-2571.85
35.878300,137.53,-2565.56
35.903248,136.70,-2557.66
35.928200,135.82,-2549.13
35.953152,134.92,-2540.63
35.978100,133.90,-2530.68
36.003048,133.31,-2524.96
36.028000,132.51,-2517.13
36.052952,131.76,-2509.93
36.077900,130.88,-2501.15
36.102848,130.10,-2493.40
36.127800,129.14,-2484.18
36.152752,128.37,-2476.39
36.177700,127.74,-2470.16
36.202648,126.99,-2462.66
36.227600,126.28,-2455.47
36.252552,125.41,-2446.70
36.277500,124.50,-2437.60
36.302448,124.18,-2434.43
36.327400,123.32,-2425.77
36.352352,122.58,-2418.19
36.377300,121.52,-2407.34
36.402248,121.04,-2402.45
36.427200,120.36,-2395.49
36.452152,119.52,-2386.87
36.477100,118.78,-2379.26
36.502048,118.08,-2372.01
36.527000,117.32,-2364.15
36.551952,116.75,-2358.11
36.576900,116.03,-2350.80
36.601848,115.38,-2343.95
36.626800,114.53,-2334.88
36.651752,114.01,-2329.52
36.676700,113.25,-2321.44
36.701648,112.71,-2315.60
36.726600,111.89,-2306.89
36.751552,111.34,-2301.10
36.776500,110.53,-2292.36
36.801448,110.04,-2287.08
36.826400,109.35,-2279.80
36.851352,108.82,-2273.85
36.876300,107.97,-2264.68
36.901248,107.31,-2257.47
36.926200,106.76,-2251.57
36.951152,106.17,-2245.08
36.976100,105.47,-2237.37
37.001048,104.92,-2231.32
37.026000,104.15,-2222.76
37.050952,103.68,-2217.50
37.075900,103.00,-2209.88
37.100848,102.37,-2202.99
37.125800,101.78,-2196.32
37.150752,101.13,-2189.08
37.175700,100.63,-2183.32
37.200648,100.14,-2177.90
37.225600,99.35,-2168.86
37.250552,98.82,-2162.80
37.275500,98.38,-2157.75
37.300448,97.83,-2151.45
37.325400,97.07,-2142.67
37.350352,96.65,-2137.85
37.375300,96.07,-2131.25
37.400248,95.47,-2124.22
37.425200,94.90,-2117.56
37.450152,94.42,-2112.08
37.475100,93.73,-2104.06
37.500048,93.25,-2098.25
37.525000,92.70,-2091.68
37.549952,92.13,-2085.05
37.574900,91.60,-2078.89
37.599848,91.10,-2072.93
37.624800,90.52,-2065.84
37.649752,90.03,-2060.16
37.674700,89.60,-2054.83
37.699648,89.04,-2048.11
37.724600,88.50,-2041.62
37.749552,87.92,-2034.54
37.774500,87.53,-2029.77
37.799448,86.92,-2022.59
37.824400,86.44,-2016.71
37.849352,85.82,-2009.10
37.874300,85.33,-2003.05
37.899248,84.95,-1998.49
37.924200,84.35,-1990.94
37.949152,83.99,-1986.34
37.974100,83.33,-1978.34
37.999048,82.92,-1973.00
38.024000,82.47,-1967.53
38.048952,81.94,-1960.72
38.073900,81.47,-1954.95
38.098848,81.12,-1950.47
38.123800,80.68,-1944.76
38.148752,80.09,-1937.36
38.173700,79.63,-1931.58
38.198648,79.14,-1925.20
38.223600,78.66,-1918.99
38.248552,78.17,-1912.85
38.273500,77.76,-1907.43
38.298448,77.34,-1901.93
38.323400,76.82,-1895.27
38.348352,76.46,-1890.45
38.373300,75.93,-1883.69
38.398248,75.57,-1877.86
38.423200,74.98,-1871.14
38.448152,74.66,-1866.05
38.473100,74.27,-1861.09
38.498048,73.85,-1855.31
38.523000,73.45,-1850.11
38.547952,72.98,-1843.54
38.572900,72.58,-1837.95
38.597848,72.05,-1831.67
38.622800,71.60,-1825.32
38.647752,71.26,-1819.67
38.672700,70.97,-1814.95
38.697648,70.41,-1808.24
38.722600,69.92,-1802.00
38.747552,69.59,-1796.60
38.772500,69.22,-1791.65
38.797448,68.77,-1785.22
38.822400,68.34,-1779.01
38.847352,67.99,-1774.04
38.872300,67.63,-1769.29
38.897248,67.14,-1761.44
38.922200,66.77,-1756.45
38.947152,66.43,-1751.26
38.972100,65.94,-1744.26
38.997048,65.48,-1738.57
39.022000,65.19,-1733.91
39.046952,64.70,-1727.76
39.071900,64.47,-1722.99
39.096848,64.07,-1717.09
39.121800,63.66,-1711.09
39.146752,63.30,-1705.81
39.171700,62.87,-1699.81
39.196648,62.57,-1694.41
39.221600,62.17,-1689.35
39.246552,61.82,-1684.29
39.271500,61.40,-1677.25
39.296448,61.07,-1672.20
39.321400,60.68,-1666.83
39.346352,60.28,-1660.61
39.371300,59.89,-1654.19
39.396248,59.56,-1649.69
39.421200,59.21,-1644.16
39.446152,58.78,-1637.84
39.471100,58.47,-1632.87
39.496048,58.11,-1627.34
39.521000,57.78,-1621.89
39.545952,57.44,-1616.15
39.570900,57.10,-1610.70
39.595848,56.71,-1604.66
39.620800,56.33,-1598.85
39.645752,56.04,-1593.96
39.670700,55.66,-1588.19
39.695648,55.32,-1582.86
39.720600,54.98,-1577.05
39.745552,54.56,-1570.85
39.770500,54.28,-1566.14
39.795448,53.99,-1561.00
39.820400,53.60,-1554.89
39.845352,53.31,-1549.40
39.870300,53.01,-1544.16
39.895248,52.70,-1538.86
39.920200,52.29,-1532.59
39.945152,52.00,-1527.69
39.970100,51.64,-1521.30
39.995048,51.37,-1516.41
40.020000,51.08,-1511.72
40.044952,50.66,-1505.35
40.069900,50.35,-1499.41
40.094848,50.05,-1494.41
40.119800,49.83,-1490.10
40.144752,49.50,-1483.78
40.169700,49.14,-1478.24
40.194648,48.87,-1473.30
40.219600,48.57,-1467.60
40.244552,48.23,-1462.17
40.269500,47.97,-1457.12
40.294448,47.62,-1451.77
40.319400,47.35,-1446.43
40.344352,47.09,-1440.93
40.369300,46.79,-1435.71
40.394248,46.41,-1429.51
40.419200,46.22,-1424.72
40.444152,45.81,-1418.78
40.469100,45.55,-1413.21
40.494048,45.27,-1407.93
40.519000,45.00,-1402.79
40.543952,44.72,-1397.03
40.568900,44.44,-1392.10
40.593848,44.20,-1387.07
40.618800,43.90,-1381.53
40.643752,43.58,-1375.69
40.668700,43.32,-1370.62
40.693648,43.07,-1365.11
40.718600,42.75,-1359.41
40.743552,42.45,-1354.27
40.768500,42.21,-1349.02
40.793448,41.93,-1343.49
40.818400,41.71,-1338.56
40.843352,41.37,-1332.50
40.868300,41.15,-1327.54
40.893248,40.84,-1321.67
40.918200,40.61,-1316.35
40.943152,40.31,-1310.76
40.968100,40.12,-1306.07
40.993048,39.83,-1300.45
41.018000,39.52,-1294.37
41.042952,39.28,-1289.34
41.067900,39.07,-1283.94
41.092848,38.82,-1278.72
41.117800,38.51,-1272.63
41.142752,38.30,-1267.70
41.167700,38.03,-1262.14
41.192648,37.78,-1256.64
41.217600,37.59,-1251.60
41.242552,37.38,-1246.64
41.267500,37.10,-1240.85
41.292448,36.85,-1235.18
41.317400,36.62,-1229.86
41.342352,36.35,-1224.47
41.367300,36.19,-1219.58
41.392248,35.91,-1213.67
41.417200,35.62,-1207.80
41.442152,35.43,-1202.59
41.467100,35.21,-1197.00
41.492048,34.98,-1191.76
41.517000,34.77,-1186.46
41.541952,34.59,-1181.31
41.566900,34.38,-1175.76
41.591848,34.13,-1170.00
41.616800,33.94,-1164.85
41.641752,33.72,-1159.40
41.666700,33.54,-1153.99
41.691648,33.31,-1148.52
41.716600,33.15,-1143.32
41.741552,32.90,-1137.26
41.766500,32.69,-1132.16
41.791448,32.49,-1126.55
41.816400,32.28,-1121.01
41.841352,32.10,-1115.66
41.866300,31.94,-1110.28
41.891248,31.75,-1105.12
41.916200,31.56,-1099.54
41.941152,31.39,-1094.17
41.966100,31.23,-1088.58
41.991048,32.19,-1082.77
42.016000,32.45,-1076.90
42.040952,33.33,-1071.71
42.065900,33.46,-1066.22
42.090848,34.36,-1060.79
42.115800,34.59,-1054.64
42.140752,35.33,-1049.88
42.165700,36.19,-1044.26
42.190648,36.72,-1038.56
42.215600,37.25,-1032.78
42.240552,37.60,-1027.40
42.265500,38.29,-1022.26
42.290448,39.33,-1016.23
42.315400,39.83,-1010.56
42.340352,40.44,-1004.99
42.365300,40.97,-999.57
42.390248,41.71,-993.70
42.415200,42.23,-988.47
42.440152,42.71,-982.38
42.465100,43.54,-977.45
42.490048,44.44,-971.31
42.515000,44.88,-965.51
42.539952,45.96,-959.94
42.564900,46.61,-954.25
42.589848,47.36,-948.35
42.614800,48.20,-942.68
42.639752,49.06,-937.24
42.664700,50.05,-931.48
42.689648,50.82,-925.56
42.714600,51.54,-919.85
42.739552,52.47,-913.93
42.764500,53.08,-907.84
42.789448,54.12,-902.15
42.814400,55.22,-895.91
42.839352,56.16,-890.42
42.864300,57.01,-884.37
42.889248,58.24,-878.42
42.914200,59.39,-872.38
42.939152,60.16,-866.51
42.964100,61.42,-860.87
42.989048,62.68,-854.33
43.014000,63.40,-848.55
43.038952,64.46,-842.27
43.063900,65.73,-836.73
43.088848,66.99,-830.37
43.113800,68.10,-824.39
43.138752,69.29,-818.34
43.163700,71.13,-812.25
43.188648,72.29,-805.92
43.213600,73.61,-800.13
43.238552,75.02,-793.89
43.263500,76.14,-787.66
43.288448,78.23,-781.47
43.313400,79.59,-775.40
43.338352,81.18,-768.88
43.363300,82.96,-762.96
43.388248,85.03,-756.95
43.413200,86.88,-750.50
43.438152,89.00,-743.97
43.463100,91.14,-737.87
43.488048,93.32,-731.62
43.513000,95.52,-725.10
43.537952,97.67,-719.06
43.562900,100.12,-712.48
43.587848,102.56,-705.94
43.612800,105.00,-699.82
43.637752,107.66,-693.75
43.662700,110.11,-687.16
43.687648,112.96,-680.89
43.712600,115.72,-674.56
43.737552,118.56,-667.92
43.762500,121.03,-662.28
43.787448,124.81,-655.84
43.812400,127.90,-649.70
43.837352,131.36,-643.70
43.862300,134.76,-637.08
43.887248,138.30,-631.20
43.912200,141.55,-625.54
43.937152,145.23,-619.65
43.962100,149.55,-613.49
43.987048,153.98,-607.51
44.012000,158.12,-602.10
44.036952,162.89,-595.94
44.061900,167.54,-590.58
44.086848,172.72,-584.66
44.111800,177.69,-579.05
44.136752,183.01,-574.60
44.161700,188.63,-569.07
44.186648,194.53,-564.22
44.211600,200.27,-560.48
44.236552,206.46,-555.08
44.261500,213.12,-552.16
44.286448,219.81,-548.15
44.311400,226.61,-544.26
44.336352,233.30,-541.24
44.361300,240.64,-539.37
44.386248,247.96,-537.42
44.411200,255.31,-535.63
44.436152,262.56,-534.92
44.461100,270.20,-534.53
44.486048,276.95,-533.66
44.511000,284.85,-535.61
44.535952,291.71,-536.79
44.560900,298.72,-539.59
44.585848,305.04,-541.75
44.610800,311.34,-545.65
44.635752,316.59,-550.75
44.660700,321.66,-555.28
44.685648,325.61,-561.39
44.710600,328.64,-567.19
44.735552,331.35,-575.17
44.760500,332.52,-582.41
44.785448,331.05,-588.75
44.810400,331.26,-597.66
44.835352,328.74,-605.51
44.860300,324.69,-613.67
44.885248,320.07,-618.94
44.910200,314.28,-626.88
44.935152,307.39,-631.26
44.960100,299.57,-636.52
44.985048,290.99,-640.66
45.010000,280.70,-644.58
45.034952,271.85,-646.72
45.059900,261.82,-646.38
45.084848,250.86,-646.47
45.109800,241.20,-646.36
45.134752,230.03,-643.97
45.159700,220.11,-641.51
45.184648,209.89,-638.22
45.209600,199.85,-633.45
45.234552,189.52,-628.23
45.259500,181.03,-622.89
45.284448,171.90,-616.41
45.309400,162.64,-609.51
45.334352,154.98,-602.33
45.359300,147.61,-594.88
45.384248,140.12,-586.80
45.409200,132.97,-578.75
45.434152,126.81,-570.34
45.459100,120.75,-561.65
45.484048,114.52,-552.85
45.509000,109.36,-544.09
45.533952,104.40,-534.95
45.558900,99.79,-525.92
45.583848,94.79,-516.88
45.608800,90.80,-507.46
45.633752,87.23,-498.16
45.658700,83.45,-488.78
45.683648,79.77,-479.53
45.708600,76.75,-470.06
45.733552,73.59,-460.80
45.758500,70.98,-451.44
45.783448,67.98,-442.13
45.808400,65.65,-432.74
45.833352,63.27,-423.50
45.858300,61.01,-414.14
45.883248,58.97,-404.86
45.908200,56.88,-395.64
45.933152,55.30,-386.37
45.958100,53.41,-377.17
45.983048,51.80,-367.96
46.008000,50.46,-358.74
46.032952,48.80,-349.64
46.057900,47.51,-340.38
46.082848,46.28,-331.24
46.107800,45.04,-322.03
46.132752,44.00,-312.99
46.157700,43.04,-303.93
46.182648,41.98,-294.87
46.207600,41.07,-285.86
46.232552,40.28,-276.78
46.257500,39.57,-267.75
46.282448,38.66,-258.71
46.307400,37.95,-249.76
46.332352,37.24,-240.71
46.357300,36.58,-231.74
46.382248,36.04,-222.76
46.407200,35.47,-213.79
46.432152,34.96,-204.81
46.457100,34.49,-195.75
46.482048,34.01,-186.77
46.507000,33.55,-177.79
46.531952,33.18,-168.78
46.556900,32.75,-159.76
46.581848,32.38,-150.78
46.606800,32.04,-141.72
46.631752,31.75,-132.66
46.656700,31.39,-123.64
46.681648,31.16,-114.58
46.706600,30.85,-105.48
46.731552,30.56,-96.42
46.756500,30.36,-87.28
46.781448,30.09,-78.20
46.806400,29.86,-69.11
46.831352,29.69,-59.96
46.856300,29.48,-50.83
46.881248,29.33,-41.65
46.906200,29.11,-32.45
46.931152,28.96,-23.28
46.956100,28.85,-14.08
46.981048,28.74,-4.85
47.006000,28.60,4.45
47.030952,28.51,13.71
47.055900,28.39,23.06
47.080848,28.30,32.39
47.105800,28.23,41.77
47.130752,28.15,51.16
47.155700,28.14,60.54
47.180648,28.09,70.00
47.205600,28.02,79.41
47.230552,28.02,88.91
47.255500,28.00,98.42
47.280448,28.03,108.04
47.305400,28.02,117.60
47.330352,27.99,127.19
47.355300,28.05,136.82
47.380248,28.08,146.53
47.405200,28.19,156.26
