f,r,x
23.553000,8208.02,-3270.09
23.577950,8012.62,-3616.17
23.602900,7786.88,-3973.04
23.627850,7566.04,-4262.39
23.652800,7279.54,-4510.85
23.677750,7010.29,-4745.84
23.702700,6727.07,-4956.83
23.727650,6422.41,-5113.58
23.752600,6157.75,-5227.50
23.777550,5881.98,-5361.27
23.802500,5585.75,-5444.23
23.827450,5357.52,-5514.49
23.852400,5127.16,-5546.60
23.877350,4860.28,-5569.49
23.902300,4617.91,-5580.84
23.927250,4403.45,-5580.06
23.952200,4201.81,-5569.37
23.977150,3996.60,-5544.69
24.002100,3810.20,-5520.83
24.027050,3636.10,-5480.53
24.052000,3471.53,-5439.79
24.076950,3320.04,-5402.96
24.101900,3189.21,-5351.32
24.126850,3051.92,-5311.86
24.151800,2924.93,-5254.43
24.176750,2811.21,-5201.36
24.201700,2702.25,-5142.79
24.226650,2593.55,-5081.73
24.251600,2490.74,-5029.49
24.276550,2401.11,-4977.15
24.301500,2318.22,-4928.86
24.326450,2231.69,-4874.83
24.351400,2156.80,-4821.44
24.376350,2091.97,-4766.34
24.401300,2018.65,-4716.51
24.426250,1960.57,-4680.22
24.451200,1897.48,-4614.63
24.476150,1837.55,-4573.05
24.501100,1779.98,-4524.08
24.526050,1732.94,-4477.78
24.551000,1674.19,-4425.97
24.575950,1630.77,-4381.14
24.600900,1587.73,-4338.32
24.625850,1536.83,-4289.47
24.650800,1503.18,-4243.24
24.675750,1458.58,-4205.19
24.700700,1421.04,-4162.00
24.725650,1388.64,-4115.49
24.750600,1354.64,-4077.00
24.775550,1321.63,-4036.74
24.800500,1290.34,-4001.58
24.825450,1261.02,-3959.14
24.850400,1230.59,-3927.72
24.875350,1201.53,-3883.86
24.900300,1178.96,-3854.36
24.925250,1155.27,-3818.27
24.950200,1126.26,-3783.23
24.975150,1104.81,-3751.81
25.000100,1082.50,-3715.67
25.025050,1062.61,-3683.83
25.050000,1043.34,-3657.36
25.074950,1023.21,-3625.22
25.099900,1007.01,-3596.21
25.124850,988.21,-3561.29
25.149800,968.97,-3535.67
25.174750,955.85,-3506.83
25.199700,935.71,-3477.15
25.224650,919.19,-3450.85
25.249600,907.01,-3424.49
25.274550,890.77,-3399.45
25.299500,877.84,-3373.77
25.324450,861.30,-3344.50
25.349400,852.38,-3320.12
25.374350,838.30,-3294.95
25.399300,824.69,-3271.40
25.424250,812.93,-3249.70
25.449200,795.57,-3219.34
25.474150,786.21,-3197.07
25.499100,774.91,-3175.61
25.524050,763.28,-3147.58
25.549000,752.44,-3128.77
25.573950,744.46,-3106.11
25.598900,732.22,-3084.12
25.623850,719.83,-3060.27
25.648800,711.13,-3041.01
25.673750,704.72,-3016.96
25.698700,695.44,-2996.94
25.723650,686.52,-2976.87
25.748600,677.09,-2955.30
25.773550,669.05,-2935.66
25.798500,660.79,-2917.89
25.823450,654.88,-2897.16
25.848400,645.66,-2876.62
25.873350,640.25,-2857.70
25.898300,633.22,-2839.73
25.923250,625.84,-2822.19
25.948200,620.74,-2802.67
25.973150,615.27,-2784.23
25.998100,605.71,-2765.77
26.023050,600.13,-2750.61
26.048000,596.27,-2729.85
26.072950,590.03,-2714.03
26.097900,585.51,-2699.06
26.122850,579.67,-2682.24
26.147800,574.28,-2665.65
26.172750,567.90,-2648.84
26.197700,564.68,-2633.67
26.222650,560.98,-2618.67
26.247600,555.20,-2600.52
26.272550,552.58,-2586.02
26.297500,548.30,-2572.53
26.322450,543.58,-2557.47
26.347400,540.21,-2541.79
26.372350,534.65,-2527.77
26.397300,532.02,-2512.09
26.422250,527.40,-2497.99
26.447200,522.60,-2485.69
26.472150,518.76,-2471.04
26.497100,516.94,-2457.25
26.522050,512.57,-2443.43
26.547000,509.98,-2429.51
26.571950,507.29,-2416.56
26.596900,502.08,-2402.48
26.621850,498.17,-2389.83
26.646800,496.08,-2378.87
26.671750,494.33,-2363.61
26.696700,488.98,-2351.07
26.721650,488.29,-2339.08
26.746600,483.16,-2326.33
26.771550,481.26,-2313.93
26.796500,477.25,-2300.34
26.821450,475.21,-2288.47
26.846400,471.74,-2275.82
26.871350,469.79,-2263.71
26.896300,466.85,-2251.85
26.921250,465.12,-2239.66
26.946200,462.39,-2227.75
26.971150,458.54,-2215.91
26.996100,457.45,-2203.68
27.021050,454.81,-2191.99
27.046000,452.45,-2181.01
27.070950,450.85,-2170.29
27.095900,448.69,-2156.99
27.120850,445.36,-2146.59
27.145800,443.44,-2136.53
27.170750,441.81,-2123.19
27.195700,440.70,-2112.52
27.220650,435.60,-2100.98
27.245600,435.93,-2091.74
27.270550,433.68,-2081.77
27.295500,432.27,-2069.39
27.320450,430.99,-2060.70
27.345400,427.02,-2049.06
27.370350,426.71,-2038.25
27.395300,424.96,-2029.75
27.420250,422.44,-2018.57
27.445200,422.13,-2008.28
27.470150,420.14,-1997.30
27.495100,418.73,-1989.05
27.520050,416.76,-1979.57
27.545000,415.33,-1968.04
27.569950,414.36,-1959.41
27.594900,411.33,-1948.49
27.619850,411.06,-1939.57
27.644800,410.37,-1930.44
27.669750,407.69,-1919.94
27.694700,406.89,-1910.99
27.719650,405.34,-1901.02
27.744600,403.74,-1891.94
27.769550,401.76,-1881.86
27.794500,400.64,-1872.54
27.819450,400.00,-1863.68
27.844400,398.74,-1854.07
27.869350,396.57,-1845.53
27.894300,396.02,-1836.99
27.919250,394.76,-1827.24
27.944200,394.04,-1818.82
27.969150,392.36,-1809.70
27.994100,391.34,-1800.36
28.019050,390.18,-1790.97
28.044000,389.05,-1782.80
28.068950,389.46,-1774.98
28.093900,387.14,-1765.35
28.118850,385.63,-1756.64
28.143800,386.19,-1747.76
28.168750,384.33,-1737.89
28.193700,383.30,-1730.03
28.218650,382.61,-1722.21
28.243600,381.83,-1713.30
28.268550,381.26,-1705.52
28.293500,380.51,-1696.26
28.318450,380.33,-1688.78
28.343400,378.95,-1679.15
28.368350,378.25,-1671.14
28.393300,377.47,-1663.39
28.418250,376.07,-1654.55
28.443200,375.41,-1645.77
28.468150,375.58,-1638.47
28.493100,373.64,-1629.42
28.518050,373.96,-1621.34
28.543000,373.20,-1613.33
28.567950,372.28,-1606.02
28.592900,371.97,-1597.69
28.617850,370.95,-1589.66
28.642800,370.39,-1581.29
28.667750,370.87,-1573.45
28.692700,368.89,-1565.43
28.717650,368.79,-1556.91
28.742600,367.75,-1549.55
28.767550,367.12,-1541.29
28.792500,367.12,-1533.87
28.817450,366.25,-1526.44
28.842400,365.63,-1518.55
28.867350,365.93,-1510.98
28.892300,364.89,-1503.22
28.917250,364.71,-1495.64
28.942200,364.33,-1487.77
28.967150,364.22,-1480.01
28.992100,363.78,-1473.48
29.017050,362.96,-1465.74
29.042000,363.10,-1457.52
29.066950,362.50,-1449.95
29.091900,362.61,-1442.70
29.116850,361.79,-1434.83
29.141800,361.84,-1427.15
29.166750,360.90,-1419.86
29.191700,360.62,-1412.58
29.216650,360.72,-1405.07
29.241600,360.60,-1398.21
29.266550,360.25,-1390.31
29.291500,359.19,-1382.62
29.316450,359.09,-1375.67
29.341400,358.75,-1368.16
29.366350,358.86,-1361.51
29.391300,358.34,-1353.81
29.416250,358.22,-1346.81
29.441200,357.74,-1339.06
29.466150,358.09,-1332.66
29.491100,357.65,-1323.99
29.516050,357.64,-1317.06
29.541000,357.31,-1310.32
29.565950,356.98,-1302.90
29.590900,357.09,-1295.18
29.615850,356.83,-1289.22
29.640800,356.57,-1281.63
29.665750,357.00,-1275.08
29.690700,357.14,-1267.79
29.715650,356.55,-1260.09
29.740600,356.73,-1253.41
29.765550,356.51,-1246.02
29.790500,356.27,-1239.25
29.815450,356.91,-1232.11
29.840400,355.91,-1224.87
29.865350,356.31,-1217.85
29.890300,356.33,-1210.75
29.915250,356.07,-1203.68
29.940200,356.63,-1196.30
29.965150,356.44,-1189.49
29.990100,356.10,-1182.72
30.015050,356.56,-1175.41
30.040000,356.60,-1168.33
30.064950,356.16,-1161.63
30.089900,356.76,-1154.45
30.114850,356.42,-1147.53
30.139800,356.60,-1140.63
30.164750,356.92,-1133.90
30.189700,356.84,-1126.95
30.214650,357.23,-1120.26
30.239600,357.07,-1113.21
30.264550,357.38,-1106.46
30.289500,357.68,-1099.22
30.314450,357.80,-1092.30
30.339400,357.83,-1085.65
30.364350,358.13,-1078.63
30.389300,358.72,-1072.14
30.414250,358.53,-1065.06
30.439200,358.43,-1058.42
30.464150,359.50,-1051.95
30.489100,359.47,-1044.65
30.514050,359.72,-1038.06
30.539000,360.42,-1030.93
30.563950,359.68,-1024.05
30.588900,360.33,-1017.53
30.613850,360.81,-1010.87
30.638800,360.99,-1003.85
30.663750,361.65,-997.83
30.688700,362.29,-991.14
30.713650,362.04,-984.00
30.738600,362.50,-977.50
30.763550,362.18,-970.88
30.788500,362.92,-963.58
30.813450,363.49,-957.30
30.838400,363.93,-950.27
30.863350,364.48,-943.80
30.888300,364.43,-937.19
30.913250,364.77,-930.33
30.938200,365.12,-923.65
30.963150,365.61,-917.04
30.988100,366.09,-910.41
31.013050,366.11,-903.22
31.038000,366.70,-896.69
31.062950,367.21,-890.10
31.087900,367.77,-883.33
31.112850,367.96,-876.71
31.137800,368.56,-870.11
31.162750,369.09,-863.32
31.187700,369.37,-856.63
31.212650,369.89,-849.92
31.237600,370.32,-843.38
31.262550,371.17,-836.60
31.287500,371.62,-829.89
31.312450,371.97,-823.14
31.337400,372.66,-816.40
31.362350,373.05,-809.78
31.387300,373.65,-803.00
31.412250,373.79,-796.42
31.437200,374.43,-789.50
31.462150,374.97,-782.90
31.487100,375.76,-776.34
31.512050,376.37,-769.33
31.537000,376.97,-762.50
31.561950,377.34,-756.03
31.586900,377.92,-749.23
31.611850,378.73,-742.58
31.636800,379.38,-735.73
31.661750,379.70,-729.13
31.686700,380.91,-722.34
31.711650,381.40,-715.49
31.736600,381.79,-708.72
31.761550,382.70,-701.86
31.786500,383.21,-695.30
31.811450,384.20,-688.32
31.836400,384.69,-681.66
31.861350,385.36,-674.90
31.886300,386.21,-668.01
31.911250,386.94,-661.31
31.936200,387.59,-654.47
31.961150,388.34,-647.67
31.986100,388.77,-640.96
32.011050,389.63,-634.30
32.036000,390.38,-627.27
32.060950,391.16,-620.38
32.085900,391.96,-613.53
32.110850,392.88,-606.64
32.135800,393.62,-599.83
32.160750,394.45,-593.03
32.185700,395.39,-586.30
32.210650,396.00,-579.35
32.235600,397.13,-572.49
32.260550,397.56,-565.63
32.285500,398.25,-558.61
32.310450,399.39,-551.66
32.335400,399.98,-544.89
32.360350,400.89,-537.83
32.385300,401.80,-530.96
32.410250,402.62,-523.93
32.435200,403.71,-516.98
32.460150,404.56,-510.12
32.485100,405.43,-502.83
32.510050,406.41,-495.94
32.535000,407.23,-489.09
32.559950,408.42,-481.99
32.584900,409.20,-474.96
32.609850,410.03,-467.94
32.634800,411.24,-461.03
32.659750,412.21,-453.98
32.684700,413.17,-446.72
32.709650,414.14,-439.88
32.734600,415.05,-432.59
32.759550,416.05,-425.43
32.784500,417.16,-418.44
32.809450,418.22,-411.36
32.834400,419.22,-404.21
32.859350,420.27,-396.97
32.884300,421.38,-389.89
32.909250,422.42,-382.60
32.934200,423.55,-375.33
32.959150,424.47,-368.22
32.984100,425.73,-360.97
33.009050,426.74,-353.78
33.034000,427.87,-346.37
33.058950,429.10,-339.15
33.083900,430.19,-331.95
33.108850,431.40,-324.44
33.133800,432.69,-317.08
33.158750,433.84,-309.87
33.183700,435.23,-302.37
33.208650,436.33,-295.07
33.233600,437.67,-287.65
33.258550,438.88,-280.13
33.283500,440.04,-272.86
33.308450,441.15,-265.49
33.333400,442.54,-257.96
33.358350,443.85,-250.60
33.383300,445.18,-243.06
33.408250,446.43,-235.42
33.433200,447.80,-227.94
33.458150,449.05,-220.40
33.483100,450.39,-212.92
33.508050,451.73,-205.41
33.533000,453.12,-197.77
33.557952,454.40,-190.14
33.582900,455.94,-182.45
33.607848,457.42,-174.84
33.632800,458.70,-167.19
33.657752,460.29,-159.38
33.682700,461.59,-151.69
33.707648,463.10,-143.98
33.732600,464.48,-136.32
33.757552,466.09,-128.55
33.782500,467.69,-120.64
33.807448,469.24,-112.90
33.832400,470.90,-104.80
33.857352,472.32,-97.14
33.882300,473.85,-89.34
33.907248,475.36,-81.55
33.932200,477.00,-73.51
33.957152,478.74,-65.47
33.982100,480.33,-57.51
34.007048,482.10,-49.44
34.032000,483.62,-41.50
34.056952,485.38,-33.43
34.081900,487.10,-25.49
34.106848,488.85,-17.17
34.131800,490.54,-9.26
34.156752,492.40,-0.78
34.181700,494.12,7.31
34.206648,496.08,15.47
34.231600,497.85,23.74
34.256552,499.73,31.91
34.281500,501.46,40.38
34.306448,503.65,48.59
34.331400,505.45,57.08
34.356352,507.30,65.37
34.381300,509.32,73.76
34.406248,511.31,82.17
34.431200,513.28,90.50
34.456152,515.29,99.10
34.481100,517.40,107.56
34.506048,519.63,115.98
34.531000,521.44,124.76
34.555952,523.76,133.32
34.580900,525.95,142.02
34.605848,527.97,150.67
34.630800,530.31,159.36
34.655752,532.40,168.07
34.680700,534.65,176.90
34.705648,536.81,185.73
34.730600,539.15,194.63
34.755552,541.50,203.59
34.780500,543.89,212.24
34.805448,546.28,221.24
34.830400,548.66,230.33
34.855352,551.00,239.28
34.880300,553.54,248.25
34.905248,556.13,257.43
34.930200,558.67,266.67
34.955152,561.06,275.78
34.980100,564.00,284.77
35.005048,566.69,294.22
35.030000,569.11,303.40
35.054952,571.89,312.77
35.079900,574.43,322.06
35.104848,577.51,331.71
35.129800,580.07,341.15
35.154752,583.04,350.60
35.179700,586.01,360.07
35.204648,588.85,369.69
35.229600,591.65,379.30
35.254552,594.85,389.08
35.279500,597.75,398.87
35.304448,600.77,408.58
35.329400,603.80,418.31
35.354352,607.03,428.21
35.379300,610.20,438.26
35.404248,613.81,447.92
35.429200,616.69,458.21
35.454152,619.50,468.34
35.479100,623.24,478.45
35.504048,626.44,488.49
35.529000,629.92,498.42
35.553952,633.19,509.06
35.578900,637.39,519.43
35.603848,640.58,529.35
35.628800,643.85,540.43
35.653752,647.98,550.72
35.678700,651.70,561.19
35.703648,655.43,571.74
35.728600,659.41,582.57
35.753552,663.04,593.01
35.778500,666.85,604.00
35.803448,671.17,614.78
35.828400,675.16,625.54
35.853352,679.13,636.45
35.878300,683.04,647.84
35.903248,687.27,658.57
35.928200,691.48,669.84
35.953152,695.90,680.77
35.978100,700.30,692.37
36.003048,704.38,703.80
36.028000,708.98,714.94
36.052952,713.88,726.49
36.077900,718.12,738.56
36.102848,723.15,749.37
36.127800,728.08,761.39
36.152752,732.10,772.91
36.177700,737.13,785.04
36.202648,742.66,797.05
36.227600,746.72,809.24
36.252552,752.73,821.15
36.277500,757.57,833.03
36.302448,762.74,845.26
36.327400,768.08,857.31
36.352352,773.75,870.70
36.377300,778.39,882.52
36.402248,784.55,894.95
36.427200,789.94,907.88
36.452152,795.70,920.20
36.477100,800.96,933.13
36.502048,807.67,946.00
36.527000,813.28,959.41
36.551952,819.05,972.04
36.576900,826.39,985.12
36.601848,832.01,998.19
36.626800,837.38,1011.73
36.651752,843.84,1024.88
36.676700,850.78,1038.10
36.701648,857.40,1052.05
36.726600,864.31,1065.77
36.751552,870.91,1079.64
36.776500,877.49,1093.56
36.801448,884.60,1107.30
36.826400,891.12,1120.94
36.851352,898.31,1135.50
36.876300,905.37,1149.91
36.901248,912.40,1163.57
36.926200,920.26,1177.71
36.951152,927.85,1192.60
36.976100,936.17,1206.72
37.001048,944.88,1222.13
37.026000,951.55,1236.61
37.050952,960.99,1251.87
37.075900,968.37,1267.22
37.100848,977.74,1282.17
37.125800,985.32,1297.84
37.150752,993.22,1313.13
37.175700,1001.48,1328.15
37.200648,1011.19,1343.60
37.225600,1019.85,1360.00
37.250552,1030.77,1375.59
37.275500,1039.81,1392.30
37.300448,1049.65,1408.49
37.325400,1058.57,1424.86
37.350352,1067.79,1441.59
37.375300,1078.11,1457.59
37.400248,1088.30,1473.07
37.425200,1097.99,1491.05
37.450152,1109.00,1508.75
37.475100,1121.14,1526.17
37.500048,1131.72,1542.54
37.525000,1143.56,1559.52
37.549952,1153.42,1577.89
37.574900,1164.97,1595.66
37.599848,1177.95,1613.03
37.624800,1189.21,1630.04
37.649752,1202.27,1649.54
37.674700,1213.07,1667.47
37.699648,1225.17,1684.64
37.724600,1239.06,1702.98
37.749552,1251.64,1722.36
37.774500,1264.57,1738.66
37.799448,1278.80,1759.59
37.824400,1291.51,1777.58
37.849352,1304.37,1798.48
37.874300,1320.03,1816.98
37.899248,1334.95,1837.02
37.924200,1350.32,1857.56
37.949152,1365.84,1877.00
37.974100,1380.30,1895.13
37.999048,1399.02,1916.36
38.024000,1415.27,1938.80
38.048952,1428.52,1957.67
38.073900,1447.01,1979.86
38.098848,1462.04,1999.90
38.123800,1479.36,2021.37
38.148752,1497.36,2041.02
38.173700,1514.67,2062.92
38.198648,1535.70,2087.26
38.223600,1554.62,2108.19
38.248552,1572.71,2128.88
38.273500,1591.06,2153.07
38.298448,1613.07,2175.70
38.323400,1633.14,2196.91
38.348352,1653.66,2220.71
38.373300,1675.49,2244.09
38.398248,1697.89,2268.66
38.423200,1720.36,2289.65
38.448152,1744.26,2315.57
38.473100,1764.85,2337.27
38.498048,1789.11,2362.12
38.523000,1814.30,2385.73
38.547952,1840.72,2409.65
38.572900,1863.02,2433.90
38.597848,1889.03,2457.87
38.622800,1917.26,2483.96
38.647752,1947.00,2510.69
38.672700,1972.94,2533.94
38.697648,1995.28,2561.53
38.722600,2030.66,2592.63
38.747552,2060.09,2615.89
38.772500,2093.56,2640.47
38.797448,2122.64,2667.24
38.822400,2153.24,2697.44
38.847352,2185.52,2718.22
38.872300,2222.05,2749.21
38.897248,2253.49,2775.70
38.922200,2294.47,2803.82
38.947152,2333.24,2830.15
38.972100,2363.40,2857.06
38.997048,2404.42,2885.73
39.022000,2443.58,2911.89
39.046952,2487.37,2940.18
39.071900,2527.46,2969.48
39.096848,2571.20,2994.05
39.121800,2610.24,3024.91
39.146752,2663.69,3050.03
39.171700,2701.40,3080.76
39.196648,2755.74,3109.27
39.221600,2798.35,3132.84
39.246552,2852.48,3160.67
39.271500,2890.43,3193.57
39.296448,2957.93,3218.66
39.321400,3001.95,3247.62
39.346352,3064.44,3278.34
39.371300,3115.85,3303.38
39.396248,3173.72,3333.08
39.421200,3241.63,3356.27
39.446152,3300.23,3385.09
39.471100,3355.95,3406.58
39.496048,3426.88,3435.56
39.521000,3497.83,3459.68
39.545952,3562.19,3483.68
39.570900,3638.01,3507.40
39.595848,3706.05,3528.16
39.620800,3788.36,3557.42
39.645752,3858.83,3577.67
39.670700,3949.17,3604.33
39.695648,4026.61,3618.47
39.720600,4122.87,3628.49
39.745552,4194.90,3646.72
39.770500,4287.75,3663.91
39.795448,4381.35,3680.29
39.820400,4481.89,3692.70
39.845352,4565.08,3699.43
39.870300,4666.91,3716.73
39.895248,4769.01,3727.03
39.920200,4866.90,3724.52
39.945152,4982.48,3726.89
39.970100,5090.52,3728.14
39.995048,5198.68,3726.77
40.020000,5308.11,3715.11
40.044952,5441.66,3707.73
40.069900,5554.74,3695.72
40.094848,5671.63,3676.88
40.119800,5810.44,3652.08
40.144752,5942.30,3641.33
40.169700,6052.87,3604.99
40.194648,6182.49,3571.24
40.219600,6330.01,3525.76
40.244552,6459.61,3490.74
40.269500,6589.17,3439.52
40.294448,6729.58,3377.01
40.319400,6863.65,3328.57
40.344352,7001.60,3263.13
40.369300,7136.08,3164.90
40.394248,7306.64,3107.13
40.419200,7436.72,3015.22
40.444152,7589.83,2922.66
40.469100,7731.46,2829.29
40.494048,7865.46,2728.63
40.519000,7991.93,2575.79
40.543952,8129.21,2476.11
40.568900,8268.71,2318.10
40.593848,8399.61,2165.66
40.618800,8523.74,2025.24
40.643752,8611.41,1864.17
40.668700,8755.82,1698.98
40.693648,8857.54,1534.82
40.718600,8967.60,1355.15
40.743552,9042.33,1179.33
40.768500,9145.19,975.38
40.793448,9223.67,754.28
40.818400,9284.40,551.70
40.843352,9345.87,324.90
40.868300,9386.32,130.44
40.893248,9408.20,-115.01
40.918200,9410.76,-330.57
40.943152,9464.14,-544.23
40.968100,9455.62,-810.40
40.993048,9449.84,-1025.32
41.018000,9425.84,-1215.21
41.042952,9398.74,-1478.55
41.067900,9330.78,-1703.38
41.092848,9271.95,-1920.78
41.117800,9234.12,-2104.32
41.142752,9102.83,-2386.15
41.167700,9030.89,-2570.62
41.192648,8930.84,-2745.05
41.217600,8816.89,-2982.10
41.242552,8679.91,-3151.25
41.267500,8553.60,-3314.40
41.292448,8410.70,-3516.24
41.317400,8299.22,-3620.35
41.342352,8141.33,-3787.36
41.367300,7975.93,-3916.89
41.392248,7821.23,-4071.87
41.417200,7650.66,-4173.12
41.442152,7478.12,-4304.35
41.467100,7362.28,-4362.74
41.492048,7162.72,-4472.52
41.517000,6957.65,-4562.43
41.541952,6803.77,-4638.12
41.566900,6670.69,-4690.55
41.591848,6503.74,-4730.25
41.616800,6353.44,-4795.21
41.641752,6174.55,-4838.99
41.666700,6023.20,-4874.19
41.691648,5867.97,-4900.67
41.716600,5714.35,-4921.28
41.741552,5578.64,-4933.53
41.766500,5430.43,-4928.13
41.791448,5279.55,-4931.35
41.816400,5151.09,-4945.92
41.841352,5000.06,-4940.48
41.866300,4872.01,-4920.27
41.891248,4749.83,-4895.78
41.916200,4625.61,-4889.85
41.941152,4485.41,-4864.18
41.966100,4377.27,-4850.19
41.991048,4261.86,-4813.69
42.016000,4144.12,-4795.25
42.040952,4026.88,-4757.55
42.065900,3937.65,-4729.52
42.090848,3825.35,-4697.02
42.115800,3731.49,-4662.29
42.140752,3640.91,-4624.68
42.165700,3547.64,-4582.41
42.190648,3466.36,-4533.14
42.215600,3376.30,-4498.36
42.240552,3296.32,-4462.60
42.265500,3214.09,-4410.94
42.290448,3132.75,-4364.20
42.315400,3069.20,-4316.44
42.340352,2990.90,-4281.03
42.365300,2916.37,-4224.66
42.390248,2859.01,-4173.91
42.415200,2794.79,-4131.59
42.440152,2729.68,-4088.15
42.465100,2676.55,-4033.88
42.490048,2617.08,-3988.57
42.515000,2566.67,-3940.03
42.539952,2505.03,-3892.42
42.564900,2453.31,-3838.49
42.589848,2402.69,-3794.76
42.614800,2352.24,-3744.89
42.639752,2303.38,-3690.38
42.664700,2259.48,-3644.18
42.689648,2221.32,-3599.52
42.714600,2174.93,-3550.06
42.739552,2132.97,-3495.40
42.764500,2099.36,-3447.54
42.789448,2061.33,-3398.30
42.814400,2022.05,-3347.89
42.839352,1983.56,-3302.59
42.864300,1962.79,-3255.88
42.889248,1918.28,-3207.76
42.914200,1885.96,-3156.80
42.939152,1861.79,-3107.88
42.964100,1826.56,-3065.39
42.989048,1798.96,-3015.86
43.014000,1779.36,-2962.41
43.038952,1756.18,-2921.73
43.063900,1727.14,-2872.59
43.088848,1707.39,-2822.58
43.113800,1684.83,-2773.45
43.138752,1662.00,-2728.38
43.163700,1640.63,-2683.68
43.188648,1622.33,-2636.92
43.213600,1603.76,-2587.42
43.238552,1583.20,-2540.27
43.263500,1571.98,-2496.99
43.288448,1558.12,-2452.89
43.313400,1544.00,-2405.40
43.338352,1528.72,-2361.11
43.363300,1515.70,-2313.15
43.388248,1503.49,-2267.91
43.413200,1492.14,-2223.33
43.438152,1480.87,-2177.50
43.463100,1471.31,-2129.97
43.488048,1463.20,-2087.16
43.513000,1454.99,-2041.99
43.537952,1447.61,-1995.72
43.562900,1439.40,-1952.34
43.587848,1436.46,-1908.49
43.612800,1429.59,-1860.47
43.637752,1423.71,-1817.71
43.662700,1420.05,-1775.37
43.687648,1417.66,-1731.55
43.712600,1412.70,-1687.35
43.737552,1412.47,-1644.41
43.762500,1413.13,-1594.99
43.787448,1409.82,-1555.70
43.812400,1407.52,-1509.07
43.837352,1410.73,-1464.65
43.862300,1411.20,-1423.33
43.887248,1415.24,-1378.97
43.912200,1415.77,-1331.70
43.937152,1419.75,-1287.65
43.962100,1421.33,-1247.69
43.987048,1425.15,-1203.72
44.012000,1431.61,-1156.38
44.036952,1435.87,-1115.39
44.061900,1441.20,-1069.97
44.086848,1451.74,-1026.99
44.111800,1459.18,-982.40
44.136752,1463.57,-934.59
44.161700,1474.93,-892.78
44.186648,1482.39,-846.54
44.211600,1490.19,-796.97
44.236552,1504.55,-753.34
44.261500,1510.49,-704.76
44.286448,1523.65,-660.53
44.311400,1537.97,-613.15
44.336352,1550.68,-566.94
44.361300,1562.84,-520.70
44.386248,1576.47,-473.85
44.411200,1593.43,-426.50
44.436152,1607.85,-377.98
44.461100,1625.92,-330.72
44.486048,1647.99,-283.31
44.511000,1663.91,-235.09
44.535952,1684.02,-186.50
44.560900,1704.49,-138.01
44.585848,1730.90,-88.25
44.610800,1753.82,-37.37
44.635752,1776.79,10.91
44.660700,1805.39,61.49
44.685648,1831.81,114.18
44.710600,1862.63,164.56
44.735552,1888.67,210.81
44.760500,1917.49,263.59
44.785448,1957.06,318.08
44.810400,1987.14,365.67
44.835352,2023.37,420.52
44.860300,2056.88,474.48
44.885248,2104.82,529.12
44.910200,2140.25,581.43
44.935152,2188.40,634.42
44.960100,2233.80,686.75
44.985048,2279.98,741.96
45.010000,2319.04,800.84
45.034952,2374.21,847.39
45.059900,2433.89,903.44
45.084848,2491.01,959.44
45.109800,2546.08,1004.77
45.134752,2607.02,1067.54
45.159700,2674.00,1115.08
45.184648,2737.73,1167.71
45.209600,2809.38,1222.55
45.234552,2881.99,1278.29
45.259500,2956.49,1326.96
45.284448,3033.59,1379.43
45.309400,3114.88,1434.08
45.334352,3204.87,1485.20
45.359300,3289.84,1527.51
45.384248,3387.44,1565.13
45.409200,3474.79,1625.35
45.434152,3571.63,1661.32
45.459100,3678.53,1703.05
45.484048,3780.90,1746.19
45.509000,3896.84,1784.64
45.533952,4013.12,1815.54
45.558900,4129.51,1840.77
45.583848,4239.68,1894.50
45.608800,4368.30,1922.84
45.633752,4505.55,1928.73
45.658700,4643.87,1941.20
45.683648,4791.70,1975.66
45.708600,4934.66,1981.92
45.733552,5075.80,1992.78
45.758500,5225.81,1974.92
45.783448,5388.26,1981.37
45.808400,5546.68,1958.49
45.833352,5719.69,1967.22
45.858300,5891.12,1925.40
45.883248,6049.57,1882.13
45.908200,6235.42,1855.74
45.933152,6398.28,1788.18
45.958100,6592.86,1753.02
45.983048,6763.01,1695.59
46.008000,6945.58,1577.17
46.032952,7130.32,1518.53
46.057900,7318.10,1403.89
46.082848,7491.17,1295.29
46.107800,7673.81,1166.49
46.132752,7844.11,997.25
46.157700,8010.88,860.74
46.182648,8187.03,701.94
46.207600,8345.90,533.62
46.232552,8504.87,347.87
46.257500,8629.03,182.07
46.282448,8806.33,-91.12
46.307400,8925.15,-233.70
46.332352,9032.20,-503.54
46.357300,9147.98,-729.97
46.382248,9220.52,-984.84
46.407200,9319.14,-1231.39
46.432152,9401.20,-1454.38
46.457100,9400.80,-1724.33
46.482048,9416.97,-2025.95
46.507000,9439.69,-2288.19
46.531952,9437.36,-2561.04
46.556900,9398.09,-2835.94
46.581848,9380.48,-3073.09
46.606800,9332.65,-3339.29
46.631752,9277.71,-3545.45
46.656700,9201.34,-3805.11
46.681648,9138.98,-4040.70
46.706600,8967.25,-4276.30
46.731552,8859.16,-4501.48
46.756500,8782.85,-4690.99
46.781448,8622.57,-4898.29
46.806400,8485.05,-5101.89
46.831352,8305.36,-5273.34
46.856300,8171.02,-5450.04
46.881248,8011.51,-5573.12
46.906200,7842.03,-5732.06
46.931152,7641.39,-5873.03
46.956100,7501.19,-5987.44
46.981048,7354.71,-6126.63
47.006000,7159.49,-6192.88
47.030952,7005.17,-6308.28
47.055900,6849.99,-6364.47
47.080848,6652.96,-6453.73
